,intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,A,B,C,1,2,3
173,B,3,2016/8/9 15:00,1319.34,1000.7,1005.6,93.0,2.1,28.2,89.0,0.0,15,1,0,0,0,0,0,0,0,1,0,0,0,1
174,B,3,2016/8/9 18:00,876.86,1000.0,1004.8,93.0,1.3,27.9,91.0,0.0,18,1,0,0,0,0,0,0,0,1,0,0,0,1
175,B,3,2016/8/9 21:00,644.48,1000.4,1005.2,80.0,1.6,27.6,91.0,0.0,21,1,0,0,0,0,0,0,0,1,0,0,0,1
176,B,3,2016/8/10 00:00,44.41,1001.5,1006.3,45.0,1.8,28.7,86.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
177,B,3,2016/8/10 03:00,867.6,1001.2,1006.0,133.0,1.9,32.8,66.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1
178,B,3,2016/8/10 06:00,620.22,1000.0,1004.8,58.0,3.2,33.9,62.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,1
179,B,3,2016/8/10 09:00,876.47,1000.0,1004.8,102.0,4.5,32.3,73.0,0.0,9,0,1,0,0,0,0,0,0,1,0,0,0,1
180,B,3,2016/8/10 12:00,935.95,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,12,0,1,0,0,0,0,0,0,1,0,0,0,1
181,B,3,2016/8/10 15:00,1269.11,1002.6,1007.4,98.0,1.8,29.4,82.0,0.0,15,0,1,0,0,0,0,0,0,1,0,0,0,1
182,B,3,2016/8/10 18:00,1050.32,1002.1,1006.9,84.0,1.4,28.0,86.0,0.0,18,0,1,0,0,0,0,0,0,1,0,0,0,1
183,B,3,2016/8/10 21:00,772.46,1002.4,1007.2,107.0,0.8,26.8,92.0,0.0,21,0,1,0,0,0,0,0,0,1,0,0,0,1
184,B,3,2016/8/11 00:00,536.85,1003.7,1008.5,91.0,2.1,30.6,75.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
185,B,3,2016/8/11 03:00,358.6,1003.6,1008.4,58.0,3.6,32.4,64.0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,1
186,B,3,2016/8/11 06:00,1071.63,1001.5,1006.3,27.0,3.6,34.2,58.0,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,1
187,B,3,2016/8/11 09:00,1646.07,1001.4,1006.2,81.0,3.4,32.7,63.0,0.0,9,0,0,1,0,0,0,0,0,1,0,0,0,1
188,B,3,2016/8/11 12:00,1067.36,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,12,0,0,1,0,0,0,0,0,1,0,0,0,1
189,B,3,2016/8/11 15:00,943.44,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,15,0,0,1,0,0,0,0,0,1,0,0,0,1
190,B,3,2016/8/11 18:00,836.53,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,18,0,0,1,0,0,0,0,0,1,0,0,0,1
191,B,3,2016/8/11 21:00,470.96,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,21,0,0,1,0,0,0,0,0,1,0,0,0,1
192,B,3,2016/8/12 00:00,292.94,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
193,B,3,2016/8/12 03:00,145.91,1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,1
194,B,3,2016/8/12 06:00,858.62,999.9,1004.7,50.0,2.1,34.2,60.0,0.0,6,0,0,0,1,0,0,0,0,1,0,0,0,1
195,B,3,2016/8/12 09:00,1076.49,998.8,1003.6,76.0,5.3,33.2,69.0,0.0,9,0,0,0,1,0,0,0,0,1,0,0,0,1
196,B,3,2016/8/12 12:00,1050.8,1000.0,1004.8,63.0,3.0,31.1,76.0,0.0,12,0,0,0,1,0,0,0,0,1,0,0,0,1
197,B,3,2016/8/12 15:00,1271.33,1000.6,1005.4,81.0,1.5,30.3,74.0,0.0,15,0,0,0,1,0,0,0,0,1,0,0,0,1
198,B,3,2016/8/12 18:00,1122.14,999.9,1004.7,244.0,0.7,28.4,83.0,0.0,18,0,0,0,1,0,0,0,0,1,0,0,0,1
199,B,3,2016/8/12 21:00,487.5,1000.2,1005.0,84.0,0.9,27.6,85.0,0.0,21,0,0,0,1,0,0,0,0,1,0,0,0,1
200,B,3,2016/8/13 00:00,271.19,1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
201,B,3,2016/8/13 03:00,0.0,1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,1
202,B,3,2016/8/13 06:00,1143.12,998.7,1003.5,137.0,1.4,35.1,58.0,0.0,6,0,0,0,0,1,0,0,0,1,0,0,0,1
203,B,3,2016/8/13 09:00,399.49,998.1,1002.9,89.0,3.0,33.3,70.0,0.0,9,0,0,0,0,1,0,0,0,1,0,0,0,1
204,B,3,2016/8/13 12:00,1203.84,999.1,1003.9,78.0,2.7,31.6,75.0,0.0,12,0,0,0,0,1,0,0,0,1,0,0,0,1
205,B,3,2016/8/13 15:00,899.18,1000.0,1004.8,180.0,1.9,30.2,79.0,0.0,15,0,0,0,0,1,0,0,0,1,0,0,0,1
206,B,3,2016/8/13 18:00,982.0,999.1,1003.9,124.0,1.1,29.2,81.0,0.0,18,0,0,0,0,1,0,0,0,1,0,0,0,1
207,B,3,2016/8/13 21:00,840.54,999.5,1004.3,194.0,1.2,27.9,85.0,0.0,21,0,0,0,0,1,0,0,0,1,0,0,0,1
208,B,3,2016/8/14 00:00,154.64,1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
209,B,3,2016/8/14 03:00,325.42,999.6,1004.4,40.0,1.4,33.7,57.0,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,1
210,B,3,2016/8/14 06:00,1122.3,998.1,1002.9,52.0,3.4,35.2,51.0,0.0,6,0,0,0,0,0,1,0,0,1,0,0,0,1
211,B,3,2016/8/14 09:00,570.21,997.3,1002.1,107.0,1.5,35.3,54.0,0.0,9,0,0,0,0,0,1,0,0,1,0,0,0,1
212,B,3,2016/8/14 12:00,1124.12,999.1,1003.9,66.0,2.3,31.2,74.0,0.0,12,0,0,0,0,0,1,0,0,1,0,0,0,1
213,B,3,2016/8/14 15:00,336.0,999.5,1004.3,50.0,1.7,30.7,75.0,0.0,15,0,0,0,0,0,1,0,0,1,0,0,0,1
214,B,3,2016/8/14 18:00,856.15,997.9,1002.7,316.0,1.0,28.8,82.0,0.0,18,0,0,0,0,0,1,0,0,1,0,0,0,1
215,B,3,2016/8/14 21:00,510.56,997.6,1002.4,222.0,1.3,27.6,85.0,0.0,21,0,0,0,0,0,1,0,0,1,0,0,0,1
216,B,3,2016/8/15 00:00,413.19,998.8,1003.6,169.0,2.0,30.6,74.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
217,B,3,2016/8/15 03:00,407.16,998.3,1003.1,176.0,1.5,34.0,63.0,0.0,3,0,0,0,0,0,0,1,0,1,0,0,0,1
218,B,3,2016/8/15 06:00,1072.74,996.4,1001.2,94.0,1.5,36.0,52.0,0.0,6,0,0,0,0,0,0,1,0,1,0,0,0,1
219,B,3,2016/8/15 09:00,1242.28,996.0,1000.8,74.0,2.6,35.4,56.0,0.0,9,0,0,0,0,0,0,1,0,1,0,0,0,1
220,B,3,2016/8/15 12:00,914.59,997.6,1002.4,95.0,2.4,31.7,73.0,0.0,12,0,0,0,0,0,0,1,0,1,0,0,0,1
221,B,3,2016/8/15 15:00,763.36,997.9,1002.7,60.0,1.7,30.8,77.0,0.0,15,0,0,0,0,0,0,1,0,1,0,0,0,1
222,B,3,2016/8/15 18:00,821.47,997.0,1001.8,296.0,1.9,29.1,84.0,0.0,18,0,0,0,0,0,0,1,0,1,0,0,0,1
223,B,3,2016/8/15 21:00,561.53,997.0,1001.8,285.0,1.8,28.3,90.0,0.0,21,0,0,0,0,0,0,1,0,1,0,0,0,1
224,B,3,2016/8/16 00:00,0.0,998.2,1003.0,356.0,2.0,31.5,74.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
225,B,3,2016/8/16 03:00,268.88,998.2,1003.0,5.0,2.4,33.2,64.0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,1
226,B,3,2016/8/16 06:00,1302.39,996.7,1001.5,71.0,3.0,35.8,47.0,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,1
227,B,3,2016/8/16 09:00,1213.46,996.0,1000.8,73.0,3.8,35.3,53.0,0.0,9,1,0,0,0,0,0,0,0,1,0,0,0,1
228,B,3,2016/8/16 12:00,881.98,997.1,1001.9,89.0,2.9,32.1,64.0,0.0,12,1,0,0,0,0,0,0,0,1,0,0,0,1
229,B,3,2016/8/16 15:00,934.93,997.8,1002.6,88.0,2.2,30.2,79.0,0.0,15,1,0,0,0,0,0,0,0,1,0,0,0,1
230,B,3,2016/8/16 18:00,575.69,997.3,1002.1,57.0,2.1,29.5,83.0,0.0,18,1,0,0,0,0,0,0,0,1,0,0,0,1
231,B,3,2016/8/16 21:00,460.31,997.5,1002.3,10.0,1.1,29.1,85.0,0.0,21,1,0,0,0,0,0,0,0,1,0,0,0,1
232,B,3,2016/8/17 00:00,339.62,998.2,1003.0,307.0,1.3,29.5,84.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
233,B,3,2016/8/17 03:00,189.11,997.7,1002.5,321.0,1.8,33.3,67.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1
234,B,3,2016/8/17 06:00,1012.68,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,1
235,B,3,2016/8/17 09:00,1224.04,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,9,0,1,0,0,0,0,0,0,1,0,0,0,1
236,B,3,2016/8/17 12:00,903.29,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,12,0,1,0,0,0,0,0,0,1,0,0,0,1
237,B,3,2016/8/17 15:00,732.83,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,15,0,1,0,0,0,0,0,0,1,0,0,0,1
238,B,3,2016/8/17 18:00,1081.84,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,18,0,1,0,0,0,0,0,0,1,0,0,0,1
239,B,3,2016/8/17 21:00,124.97,996.9,1001.7,323.0,1.6,27.9,86.0,0.0,21,0,1,0,0,0,0,0,0,1,0,0,0,1
240,B,3,2016/8/18 00:00,0.0,997.7,1002.5,184.0,2.3,30.6,75.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
241,B,3,2016/8/18 03:00,205.03,997.4,1002.2,130.0,2.3,34.5,56.0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,1
242,B,3,2016/8/18 06:00,813.48,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,1
243,B,3,2016/8/18 09:00,1252.75,995.1,999.9,113.0,4.3,36.5,52.0,0.0,9,0,0,1,0,0,0,0,0,1,0,0,0,1
244,B,3,2016/8/18 12:00,833.74,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,12,0,0,1,0,0,0,0,0,1,0,0,0,1
245,B,3,2016/8/18 15:00,886.39,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,15,0,0,1,0,0,0,0,0,1,0,0,0,1
246,B,3,2016/8/18 18:00,790.07,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,18,0,0,1,0,0,0,0,0,1,0,0,0,1
247,B,3,2016/8/18 21:00,401.09,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,21,0,0,1,0,0,0,0,0,1,0,0,0,1
248,B,3,2016/8/19 00:00,73.26,998.5,1003.3,186.0,2.0,31.0,80.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
249,B,3,2016/8/19 03:00,725.16,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,1
250,B,3,2016/8/19 06:00,993.16,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,6,0,0,0,1,0,0,0,0,1,0,0,0,1
251,B,3,2016/8/19 09:00,1333.4,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,9,0,0,0,1,0,0,0,0,1,0,0,0,1
252,B,3,2016/8/19 12:00,860.04,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,12,0,0,0,1,0,0,0,0,1,0,0,0,1
253,B,3,2016/8/19 15:00,959.8,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15,0,0,0,1,0,0,0,0,1,0,0,0,1
254,B,3,2016/8/19 18:00,827.92,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18,0,0,0,1,0,0,0,0,1,0,0,0,1
255,B,3,2016/8/19 21:00,496.08,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21,0,0,0,1,0,0,0,0,1,0,0,0,1
256,B,3,2016/8/20 00:00,843.27,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
257,B,3,2016/8/20 03:00,150.77,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,1
258,B,3,2016/8/20 06:00,861.78,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,6,0,0,0,0,1,0,0,0,1,0,0,0,1
259,B,3,2016/8/20 09:00,1116.98,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,9,0,0,0,0,1,0,0,0,1,0,0,0,1
260,B,3,2016/8/20 12:00,714.75,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12,0,0,0,0,1,0,0,0,1,0,0,0,1
261,B,3,2016/8/20 15:00,919.07,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15,0,0,0,0,1,0,0,0,1,0,0,0,1
262,B,3,2016/8/20 18:00,769.09,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18,0,0,0,0,1,0,0,0,1,0,0,0,1
263,B,3,2016/8/20 21:00,431.06,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21,0,0,0,0,1,0,0,0,1,0,0,0,1
264,B,3,2016/8/21 00:00,492.02,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
265,B,3,2016/8/21 03:00,241.79,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,1
266,B,3,2016/8/21 06:00,640.76,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,6,0,0,0,0,0,1,0,0,1,0,0,0,1
267,B,3,2016/8/21 09:00,647.59,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,9,0,0,0,0,0,1,0,0,1,0,0,0,1
268,B,3,2016/8/21 12:00,861.15,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,12,0,0,0,0,0,1,0,0,1,0,0,0,1
269,B,3,2016/8/21 15:00,797.33,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,15,0,0,0,0,0,1,0,0,1,0,0,0,1
270,B,3,2016/8/21 18:00,767.41,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,18,0,0,0,0,0,1,0,0,1,0,0,0,1
271,B,3,2016/8/21 21:00,134.78,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,21,0,0,0,0,0,1,0,0,1,0,0,0,1
272,B,3,2016/8/22 00:00,437.86,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
273,B,3,2016/8/22 03:00,59.89,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,3,0,0,0,0,0,0,1,0,1,0,0,0,1
274,B,3,2016/8/22 06:00,1177.65,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,6,0,0,0,0,0,0,1,0,1,0,0,0,1
275,B,3,2016/8/22 09:00,1106.79,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,9,0,0,0,0,0,0,1,0,1,0,0,0,1
276,B,3,2016/8/22 12:00,781.76,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,12,0,0,0,0,0,0,1,0,1,0,0,0,1
277,B,3,2016/8/22 15:00,804.48,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,15,0,0,0,0,0,0,1,0,1,0,0,0,1
278,B,3,2016/8/22 18:00,467.99,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,18,0,0,0,0,0,0,1,0,1,0,0,0,1
279,B,3,2016/8/22 21:00,54.39,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,21,0,0,0,0,0,0,1,0,1,0,0,0,1
280,B,3,2016/8/23 00:00,137.03,1003.0,1007.8,7.0,1.0,30.1,80.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
281,B,3,2016/8/23 03:00,74.12,1002.7,1007.5,264.0,2.5,30.9,73.0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,1
282,B,3,2016/8/23 06:00,869.6,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,1
283,B,3,2016/8/23 09:00,760.24,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,9,1,0,0,0,0,0,0,0,1,0,0,0,1
284,B,3,2016/8/23 12:00,905.01,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,12,1,0,0,0,0,0,0,0,1,0,0,0,1
285,B,3,2016/8/23 15:00,980.69,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,15,1,0,0,0,0,0,0,0,1,0,0,0,1
286,B,3,2016/8/23 18:00,784.14,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,18,1,0,0,0,0,0,0,0,1,0,0,0,1
287,B,3,2016/8/23 21:00,207.6,1000.6,1005.4,97.0,1.4,28.2,77.0,0.0,21,1,0,0,0,0,0,0,0,1,0,0,0,1
288,B,3,2016/8/24 00:00,119.15,1001.4,1006.2,93.0,1.6,29.6,73.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
289,B,3,2016/8/24 03:00,431.27,1000.8,1005.6,105.0,1.9,32.9,60.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1
290,B,3,2016/8/24 06:00,749.03,998.8,1003.6,160.0,2.3,34.6,51.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,1
291,B,3,2016/8/24 09:00,755.75,998.3,1003.1,114.0,2.7,34.2,48.0,0.0,9,0,1,0,0,0,0,0,0,1,0,0,0,1
292,B,3,2016/8/24 12:00,758.09,999.6,1004.4,88.0,3.0,31.3,56.0,0.0,12,0,1,0,0,0,0,0,0,1,0,0,0,1
293,B,3,2016/8/24 15:00,1405.8,1000.4,1005.2,109.0,3.0,28.6,70.0,0.0,15,0,1,0,0,0,0,0,0,1,0,0,0,1
294,B,3,2016/8/24 18:00,541.97,999.7,1004.5,48.0,1.5,27.0,76.0,0.0,18,0,1,0,0,0,0,0,0,1,0,0,0,1
295,B,3,2016/8/24 21:00,437.43,999.7,1004.5,342.0,1.1,26.2,82.0,0.0,21,0,1,0,0,0,0,0,0,1,0,0,0,1
296,B,3,2016/8/25 00:00,0.0,1000.4,1005.2,86.0,1.1,29.8,66.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
297,B,3,2016/8/25 03:00,339.54,999.7,1004.5,106.0,1.6,33.2,51.0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,1
298,B,3,2016/8/25 06:00,579.44,998.1,1002.9,62.0,4.5,35.2,45.0,0.0,6,0,0,1,0,0,0,0,0,1,0,0,0,1
299,B,3,2016/8/25 09:00,786.27,997.4,1002.2,100.0,2.7,34.5,42.0,0.0,9,0,0,1,0,0,0,0,0,1,0,0,0,1
300,B,3,2016/8/25 12:00,788.18,999.2,1004.0,107.0,2.1,31.9,51.0,0.0,12,0,0,1,0,0,0,0,0,1,0,0,0,1
301,B,3,2016/8/25 15:00,694.97,1000.4,1005.2,61.0,1.3,29.9,75.0,0.0,15,0,0,1,0,0,0,0,0,1,0,0,0,1
302,B,3,2016/8/25 18:00,473.05,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,18,0,0,1,0,0,0,0,0,1,0,0,0,1
303,B,3,2016/8/25 21:00,80.75,1000.7,1005.5,44.0,2.2,28.7,84.0,0.0,21,0,0,1,0,0,0,0,0,1,0,0,0,1
304,B,3,2016/8/26 00:00,156.75,1002.4,1007.2,59.0,2.6,30.4,74.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
305,B,3,2016/8/26 03:00,260.37,1002.8,1007.6,317.0,0.9,27.8,91.0,14.6,3,0,0,0,1,0,0,0,0,1,0,0,0,1
306,B,3,2016/8/26 06:00,865.85,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,6,0,0,0,1,0,0,0,0,1,0,0,0,1
307,B,3,2016/8/26 09:00,669.35,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,9,0,0,0,1,0,0,0,0,1,0,0,0,1
308,B,3,2016/8/26 12:00,723.96,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,12,0,0,0,1,0,0,0,0,1,0,0,0,1
309,B,3,2016/8/26 15:00,857.42,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,15,0,0,0,1,0,0,0,0,1,0,0,0,1
310,B,3,2016/8/26 18:00,335.16,1005.2,1010.0,357.0,3.0,25.8,77.0,0.0,18,0,0,0,1,0,0,0,0,1,0,0,0,1
311,B,3,2016/8/26 21:00,278.42,1005.6,1010.5,338.0,2.9,24.7,75.0,0.0,21,0,0,0,1,0,0,0,0,1,0,0,0,1
312,B,3,2016/8/27 00:00,0.0,1006.6,1011.5,0.0,4.9,24.9,72.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
313,B,3,2016/8/27 03:00,0.0,1005.7,1010.6,348.0,3.8,27.9,56.0,0.0,3,0,0,0,0,1,0,0,0,1,0,0,0,1
314,B,3,2016/8/27 06:00,329.02,1003.5,1008.4,310.0,4.1,29.3,50.0,0.0,6,0,0,0,0,1,0,0,0,1,0,0,0,1
315,B,3,2016/8/27 09:00,825.14,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,9,0,0,0,0,1,0,0,0,1,0,0,0,1
316,B,3,2016/8/27 12:00,629.13,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,12,0,0,0,0,1,0,0,0,1,0,0,0,1
317,B,3,2016/8/27 15:00,937.87,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,15,0,0,0,0,1,0,0,0,1,0,0,0,1
318,B,3,2016/8/27 18:00,867.34,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,18,0,0,0,0,1,0,0,0,1,0,0,0,1
319,B,3,2016/8/27 21:00,126.38,1005.4,1010.3,317.0,1.7,22.3,66.0,0.0,21,0,0,0,0,1,0,0,0,1,0,0,0,1
320,B,3,2016/8/28 00:00,0.0,1006.2,1011.1,320.0,3.6,24.2,57.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
321,B,3,2016/8/28 03:00,244.77,1005.7,1010.6,359.0,7.3,28.9,36.0,0.0,3,0,0,0,0,0,1,0,0,1,0,0,0,1
322,B,3,2016/8/28 06:00,613.24,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,6,0,0,0,0,0,1,0,0,1,0,0,0,1
323,B,3,2016/8/28 09:00,700.55,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,9,0,0,0,0,0,1,0,0,1,0,0,0,1
324,B,3,2016/8/28 12:00,688.65,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,12,0,0,0,0,0,1,0,0,1,0,0,0,1
325,B,3,2016/8/28 15:00,644.34,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,15,0,0,0,0,0,1,0,0,1,0,0,0,1
326,B,3,2016/8/28 18:00,521.13,1004.7,1009.6,312.0,2.1,22.8,58.0,0.0,18,0,0,0,0,0,1,0,0,1,0,0,0,1
327,B,3,2016/8/28 21:00,383.45,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,21,0,0,0,0,0,1,0,0,1,0,0,0,1
328,B,3,2016/8/29 00:00,231.29,1006.2,1011.1,172.0,0.5,24.4,59.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
329,B,3,2016/8/29 03:00,313.73,1005.4,1010.3,310.0,1.9,28.6,43.0,0.0,3,0,0,0,0,0,0,1,0,1,0,0,0,1
330,B,3,2016/8/29 06:00,959.17,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,6,0,0,0,0,0,0,1,0,1,0,0,0,1
331,B,3,2016/8/29 09:00,863.88,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,9,0,0,0,0,0,0,1,0,1,0,0,0,1
332,B,3,2016/8/29 12:00,891.85,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,12,0,0,0,0,0,0,1,0,1,0,0,0,1
333,B,3,2016/8/29 15:00,848.88,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,15,0,0,0,0,0,0,1,0,1,0,0,0,1
334,B,3,2016/8/29 18:00,534.44,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,18,0,0,0,0,0,0,1,0,1,0,0,0,1
335,B,3,2016/8/29 21:00,268.62,1003.8,1008.7,241.0,1.1,20.1,71.0,0.0,21,0,0,0,0,0,0,1,0,1,0,0,0,1
336,B,3,2016/8/30 00:00,70.14,1004.6,1009.5,209.0,1.8,24.2,60.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
337,B,3,2016/8/30 03:00,62.41,1003.4,1008.3,333.0,2.3,28.3,40.0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,1
338,B,3,2016/8/30 06:00,512.75,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,1
339,B,3,2016/8/30 09:00,410.02,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,9,1,0,0,0,0,0,0,0,1,0,0,0,1
340,B,3,2016/8/30 12:00,706.54,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,12,1,0,0,0,0,0,0,0,1,0,0,0,1
341,B,3,2016/8/30 15:00,558.95,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,15,1,0,0,0,0,0,0,0,1,0,0,0,1
342,B,3,2016/8/30 18:00,654.19,1000.8,1005.7,215.0,2.9,23.0,60.0,0.0,18,1,0,0,0,0,0,0,0,1,0,0,0,1
343,B,3,2016/8/30 21:00,459.5,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,21,1,0,0,0,0,0,0,0,1,0,0,0,1
344,B,3,2016/8/31 00:00,40.5,1001.1,1006.0,203.0,2.2,24.6,59.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
345,B,3,2016/8/31 03:00,277.69,999.8,1004.7,219.0,4.0,29.2,41.0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1
346,B,3,2016/8/31 06:00,590.41,997.2,1002.0,219.0,4.3,32.4,31.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,1
347,B,3,2016/8/31 09:00,637.72,996.1,1001.0,237.0,1.8,32.2,34.0,0.0,9,0,1,0,0,0,0,0,0,1,0,0,0,1
348,B,3,2016/8/31 12:00,739.86,997.4,1002.3,244.0,2.0,27.9,48.0,0.0,12,0,1,0,0,0,0,0,0,1,0,0,0,1
